_id,itemMasterRef,selectedItemMaster[0]._id,selectedItemMaster[0].itemType,selectedItemMaster[0].itemDescription,selectedItemMaster[0].itemFqInMonths,selectedItemMaster[0].calAlertInDay,selectedItemMaster[0].status,selectedItemMaster[0].__v,isItemMaster,itemAddMasterName,itemPlant,itemIMTENo,itemType,itemRangeSize,itemRangeSizeUnit,itemMFRNo,itemLC,itemLCUnit,itemMake,itemModelNo,itemStatus,itemReceiptDate,itemDepartment,itemCurrentLocation,itemArea,itemPlaceOfUsage,itemCalFreInMonths,itemCalAlertDays,itemCalibrationSource,itemCalibrationDoneAt,itemItemMasterName,itemUncertainity,itemUncertainityUnit,itemPrevCalData,itemCalDate,itemDueDate,itemCalibratedAt,itemCertificateName,itemCertificateNo,itemPartName[0],itemPartName[1],itemOBType,acceptanceCriteria[0]._id,acceptanceCriteria[0].acWearLimitPS,itemCreatedBy,createdAt,updatedAt,__v,itemLocation,itemLastLocation
65a2305c71e89d86427d1d2a,65a1236bc70230ea4df8ccab,,,,,,,,,Plain Plug Gauge,Plant2,SBC2/OFM/PG/09/3,attribute,20.90/21.10,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Wed Oct 04 2023 23:59:50 GMT+0530 (India Standard Time),Wed Apr 03 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0236-55,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d7e,65a1236bc70230ea4df8ccaf,,,,,,,,,Snap Gauge,Plant2,SBC2/SG/34/2,attribute,104.80/105.20,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Tue Oct 03 2023 23:59:50 GMT+0530 (India Standard Time),Tue Apr 02 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0235-93,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d81,65a1236bc70230ea4df8ccaf,,,,,,,,,Snap Gauge,Plant2,SBC4/AL/SG/876,attribute,5.55/6.05,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Tue Oct 03 2023 23:59:50 GMT+0530 (India Standard Time),Tue Apr 02 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0235-96,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d83,65a1236bc70230ea4df8ccaf,,,,,,,,,Snap Gauge,Plant2,SBC2/SG/45/1,attribute,44.80/45.20,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Tue Oct 03 2023 23:59:50 GMT+0530 (India Standard Time),Tue Apr 02 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0235-98,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d84,65a1236bc70230ea4df8ccaf,,,,,,,,,Snap Gauge,Plant2,SBC2/SG/46/1,attribute,33.50/37.70,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Tue Oct 03 2023 23:59:50 GMT+0530 (India Standard Time),Tue Apr 02 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0235-99,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d85,65a1236bc70230ea4df8ccaf,,,,,,,,,Snap Gauge,Plant2,SBC2/SG/302/3,attribute,25.35/25.43,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Tue Oct 03 2023 23:59:50 GMT+0530 (India Standard Time),Tue Apr 02 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0235-100,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d86,65a1236bc70230ea4df8ccaf,,,,,,,,,Snap Gauge,Plant2,SBC2/SG/47/1,attribute,28.50/28.70,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Tue Oct 03 2023 23:59:50 GMT+0530 (India Standard Time),Tue Apr 02 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0235-101,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d87,65a1236bc70230ea4df8ccaf,,,,,,,,,Snap Gauge,Plant2,SBC2/SG/25/10,attribute,69.80/70.20,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Tue Oct 03 2023 23:59:50 GMT+0530 (India Standard Time),Tue Apr 02 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0235-102,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d88,65a1236bc70230ea4df8ccb6,,,,,,,,,Groove Snap Gauge,Plant2,SBC2/GSG/02/01,attribute,56.80/57.20,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Tue Oct 03 2023 23:59:50 GMT+0530 (India Standard Time),Tue Apr 02 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0235-103,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d89,65a1236bc70230ea4df8ccaf,,,,,,,,,Snap Gauge,Plant2,SBC2/SG/174/1,attribute,39.50/40.50,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Tue Oct 03 2023 23:59:50 GMT+0530 (India Standard Time),Tue Apr 02 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0235-104,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d8a,65a1236bc70230ea4df8ccad,,,,,,,,,Flush Pin Gauge,Plant2,SBC2/FPG/37/3,attribute,156.50/157.50,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Mon Oct 02 2023 23:59:50 GMT+0530 (India Standard Time),Mon Apr 01 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0233-01,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d8b,65a1236bc70230ea4df8ccad,,,,,,,,,Flush Pin Gauge,Plant2,SBC2/FPG/35/6,attribute,63.80/64.20,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Mon Oct 02 2023 23:59:50 GMT+0530 (India Standard Time),Mon Apr 01 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0233-02,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d8c,65a1236bc70230ea4df8ccad,,,,,,,,,Flush Pin Gauge,Plant2,SBC2/FPG/39/5,attribute,133.80/134.20,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Mon Oct 02 2023 23:59:50 GMT+0530 (India Standard Time),Mon Apr 01 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0233-03,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d8e,65a1236bc70230ea4df8ccad,,,,,,,,,Flush Pin Gauge,Plant2,SBC2/FPG/01/8,attribute,4.80/5.20,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Mon Oct 02 2023 23:59:50 GMT+0530 (India Standard Time),Mon Apr 01 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0233-05,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d91,65a1236bc70230ea4df8ccad,,,,,,,,,Flush Pin Gauge,Plant2,SBC2/FPG/112/2,attribute,34.30/34.90,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Mon Oct 02 2023 23:59:50 GMT+0530 (India Standard Time),Mon Apr 01 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0233-08,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d92,65a1236bc70230ea4df8ccaf,,,,,,,,,Snap Gauge,Plant2,SBC2/SG/198/1,attribute,152.10/152.50,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Mon Oct 02 2023 23:59:50 GMT+0530 (India Standard Time),Mon Apr 01 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0233-09,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d93,65a1236bc70230ea4df8ccab,,,,,,,,,Plain Plug Gauge,Plant2,SBC2/PG/206/4,attribute,9.30/9.70,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Mon Oct 02 2023 23:59:50 GMT+0530 (India Standard Time),Mon Apr 01 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0233-10,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d96,65a1236bc70230ea4df8ccab,,,,,,,,,Plain Plug Gauge,Plant2,SBC2/PG/215/3,attribute,7.65/7.75,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Mon Oct 02 2023 23:59:50 GMT+0530 (India Standard Time),Mon Apr 01 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0233-13,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d98,65a1236bc70230ea4df8ccab,,,,,,,,,Plain Plug Gauge,Plant2,SBC2/PG/428/1,attribute,8.10/8.50,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Mon Oct 02 2023 23:59:50 GMT+0530 (India Standard Time),Mon Apr 01 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0233-15,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d8f,65a1236bc70230ea4df8ccad,,,,,,,,,Flush Pin Gauge,Plant2,SBC2/FPG/180/5,attribute,4.50/4.70,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Mon Oct 02 2023 23:59:50 GMT+0530 (India Standard Time),Mon Apr 01 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0233-06,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d90,65a1236bc70230ea4df8ccad,,,,,,,,,Flush Pin Gauge,Plant2,SBC2/FPG/113/2,attribute,3.20/3.30,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Mon Oct 02 2023 23:59:50 GMT+0530 (India Standard Time),Mon Apr 01 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0233-07,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d94,65a1236bc70230ea4df8ccab,,,,,,,,,Plain Plug Gauge,Plant2,SBC2/PG/54/3,attribute,6.80/7.20,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Mon Oct 02 2023 23:59:50 GMT+0530 (India Standard Time),Mon Apr 01 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0233-11,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d95,65a1236bc70230ea4df8ccaf,,,,,,,,,Snap Gauge,Plant2,SBC4/AL/SG/875,attribute,9.80/10.20,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Tue Oct 03 2023 23:59:50 GMT+0530 (India Standard Time),Tue Apr 02 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0235-95,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d97,65a1236bc70230ea4df8ccab,,,,,,,,,Plain Plug Gauge,Plant2,SBC2/PG/307/2,attribute,7.30/7.70,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Mon Oct 02 2023 23:59:50 GMT+0530 (India Standard Time),Mon Apr 01 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0233-14,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d99,65a1236bc70230ea4df8ccab,,,,,,,,,Plain Plug Gauge,Plant2,SBC2/PG/93/12,attribute,9.00/9.22,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Mon Oct 02 2023 23:59:50 GMT+0530 (India Standard Time),Mon Apr 01 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0233-16,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d9a,65a1236bc70230ea4df8ccab,,,,,,,,,Plain Plug Gauge,Plant2,SBC2/PG/411/1,attribute,9.30/9.70,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Mon Oct 02 2023 23:59:50 GMT+0530 (India Standard Time),Mon Apr 01 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0233-17,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d9b,65a1236bc70230ea4df8ccab,,,,,,,,,Plain Plug Gauge,Plant2,SBC2/PG/332/1,attribute,11.47/11.53,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Mon Oct 02 2023 23:59:50 GMT+0530 (India Standard Time),Mon Apr 01 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0233-18,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d9c,65a1236bc70230ea4df8ccab,,,,,,,,,Plain Plug Gauge,Plant2,SBC2/PG/23/8,attribute,16.80/17.20,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Mon Oct 02 2023 23:59:50 GMT+0530 (India Standard Time),Mon Apr 01 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0233-19,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d9d,65a1236bc70230ea4df8ccab,,,,,,,,,Plain Plug Gauge,Plant2,SBC2/PG/113/2,attribute,20.80/21.20,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Mon Oct 02 2023 23:59:50 GMT+0530 (India Standard Time),Mon Apr 01 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0233-20,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d9e,65a1236bc70230ea4df8ccab,,,,,,,,,Plain Plug Gauge,Plant2,SBC2/PG/142/1,attribute,35.90/36.10,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Mon Oct 02 2023 23:59:50 GMT+0530 (India Standard Time),Mon Apr 01 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0233-21,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1d9f,65a1236bc70230ea4df8ccab,,,,,,,,,Plain Plug Gauge,Plant2,SBC2/PG/286/2,attribute,37.70/38.30,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Mon Oct 02 2023 23:59:50 GMT+0530 (India Standard Time),Mon Apr 01 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0233-22,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1da0,65a1236bc70230ea4df8ccab,,,,,,,,,Plain Plug Gauge,Plant2,SBC2/OFM/PG/412/1,attribute,41.40/41.60,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Mon Oct 02 2023 23:59:50 GMT+0530 (India Standard Time),Mon Apr 01 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0233-23,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1da1,65a1236bc70230ea4df8ccab,,,,,,,,,Plain Plug Gauge,Plant2,SBC2/OFM/PG/1183,attribute,41.40/41.60,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Mon Oct 02 2023 23:59:50 GMT+0530 (India Standard Time),Mon Apr 01 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0233-24,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1da2,65a1236bc70230ea4df8ccaf,,,,,,,,,Snap Gauge,Plant2,SBC2/SG/85/2,attribute,9.90/10.10,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Wed Oct 04 2023 23:59:50 GMT+0530 (India Standard Time),Wed Apr 03 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0236-67,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1da3,65a1236bc70230ea4df8ccb1,,,,,,,,,Fouling Gauge,Plant2,SBC2/FG/28/1,attribute,16.40/30.00,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Mon Oct 02 2023 23:59:50 GMT+0530 (India Standard Time),Mon Apr 01 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0233-26,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1da4,65a1236bc70230ea4df8ccb1,,,,,,,,,Fouling Gauge,Plant2,SBC2/FG/07/24,attribute,8.8 WRT 22,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Mon Oct 02 2023 23:59:50 GMT+0530 (India Standard Time),Mon Apr 01 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0233-27,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1da6,65a1236bc70230ea4df8ccb1,,,,,,,,,Fouling Gauge,Plant2,SBC2/FG/22/1,attribute,12 WRT 22,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Mon Oct 02 2023 23:59:50 GMT+0530 (India Standard Time),Mon Apr 01 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0233-29,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1daa,65a1236bc70230ea4df8ccb1,,,,,,,,,Fouling Gauge,Plant2,SBC2/FG/41/1,attribute,11.5 WRT 20,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Mon Oct 02 2023 23:59:50 GMT+0530 (India Standard Time),Mon Apr 01 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0233-33,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1dab,65a1236bc70230ea4df8ccb1,,,,,,,,,Fouling Gauge,Plant2,SBC2/FG/07/16,attribute,8.8 WRT 22,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Mon Oct 02 2023 23:59:50 GMT+0530 (India Standard Time),Mon Apr 01 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0233-34,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1dae,65a1236bc70230ea4df8ccb7,,,,,,,,,Groove Width Gauge,Plant2,SBC2/GWG/07/3,attribute,2.15/2.29,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Mon Oct 02 2023 23:59:50 GMT+0530 (India Standard Time),Mon Apr 01 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0233-37,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1da5,65a1236bc70230ea4df8ccb1,,,,,,,,,Fouling Gauge,Plant2,SBC2/FG/07/27,attribute,9 WRT 22,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Mon Oct 02 2023 23:59:50 GMT+0530 (India Standard Time),Mon Apr 01 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0233-28,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1da7,65a1236bc70230ea4df8ccab,,,,,,,,,Plain Plug Gauge,Plant2,SBC2/PG/61/14,attribute,8.90/9.10,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Mon Oct 02 2023 23:59:50 GMT+0530 (India Standard Time),Mon Apr 01 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0233-30,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1da8,65a1236bc70230ea4df8ccb1,,,,,,,,,Fouling Gauge,Plant2,SBC2/FG/21/1,attribute,8.3 WRT 20,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Mon Oct 02 2023 23:59:50 GMT+0530 (India Standard Time),Mon Apr 01 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0233-31,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1da9,65a1236bc70230ea4df8ccb1,,,,,,,,,Fouling Gauge,Plant2,SBC2/FG/17/1,attribute,16 WRT 30,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Mon Oct 02 2023 23:59:50 GMT+0530 (India Standard Time),Mon Apr 01 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0233-32,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1dac,65a1236bc70230ea4df8ccb1,,,,,,,,,Fouling Gauge,Plant2,SBC2/FG/07/11,attribute,9 WRT 22,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Mon Oct 02 2023 23:59:50 GMT+0530 (India Standard Time),Mon Apr 01 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0233-35,,,,,,,2024-01-13,2024-01-13,0,department,Quality
65a2305c71e89d86427d1dad,65a1236bc70230ea4df8ccb1,,,,,,,,,Fouling Gauge,Plant2,SBC2/FG/04/2,attribute,8.5 WRT 20,mm,-,,,-,-,active,Wed Jan 10 2024 23:59:50 GMT+0530 (India Standard Time),Quality,Line,N/A,N/A,6,7,outsource,,,,,,Mon Oct 02 2023 23:59:50 GMT+0530 (India Standard Time),Mon Apr 01 2024 23:59:50 GMT+0530 (India Standard Time),Perfect Calibration Centre Pvt.Ltd.,,PC-10-23/ATM/0233-36,,,,,,,2024-01-13,2024-01-13,0,department,Quality
